Latitude,Longitude,Total Segment Length (km),Average Modal Freeboard (m),Average Pressure Ridge (m),Ridge Fraction (%),Surface Roughness (m),File,Thickness (m),Source File
-72.89190790869918,-24.52383972576603,21.0,0.09,0.8655410806337992,4.40883854670184,0.1427082866430282,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-72.67885394223663,-24.42571800883461,24.0,0.14,0.8291129044124058,6.687664549099281,0.2022507786750793,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-72.45232124928809,-24.323589137306307,27.0,0.08,0.7383827964464823,1.7154618269867368,0.1538573056459427,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-72.23853950919161,-24.229121919905555,21.0,0.13,0.8282907605171204,2.3914740287831853,0.1898593157529831,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.54,Combined_25km_jan24_gt1r.csv
-72.02906249792446,-24.13838199446752,18.0,0.07,0.7750884890556335,0.9375788892308872,0.1351872533559799,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.32,Combined_25km_jan24_gt1r.csv
-71.89264590334575,-24.08012837995189,3.0,0.05,,0.0,0.0628815367817878,processed_ATL10-02_20240110081640_03442201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-70.1631648364971,-24.07146747571941,27.0,0.09,0.7486014664173126,0.1684980156521002,0.0910453498363494,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-70.02930435059378,-24.120172207226958,6.0,0.09,,0.0,0.0788725689053535,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-70.1631648364971,-24.07146747571941,27.0,0.09,0.7486014664173126,0.1684980156521002,0.0910453498363494,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-70.02930435059378,-24.120172207226958,6.0,0.09,,0.0,0.0788725689053535,processed_ATL10-02_20240110205100_03522201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-77.49458947343777,-43.76969013913413,27.0,0.37,1.1763302087783811,8.739323339735469,0.3046572804450989,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.41,Combined_25km_jan24_gt1r.csv
-77.25603894140062,-43.95891760820404,27.0,0.21,1.1264210939407349,9.626955207851198,0.3065177202224731,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.83,Combined_25km_jan24_gt1r.csv
-77.03039784774126,-44.13205083624349,24.0,0.15,0.9206212759017944,11.947261809837071,0.2652447521686554,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.61,Combined_25km_jan24_gt1r.csv
-76.81983867138035,-44.28863728736481,24.0,0.33,1.2988879680633545,17.842384055256844,0.395159900188446,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.26,Combined_25km_jan24_gt1r.csv
-76.50404350970456,-44.51526523101791,6.0,0.61,1.6044018268585205,12.43821233510971,0.482744038105011,processed_ATL10-02_20240110222517_03532201_006_01.h5,2.28,Combined_25km_jan24_gt1r.csv
-76.33216046515791,-44.63438733278304,15.0,0.14,0.9977715611457824,11.147468537092209,0.3009237945079803,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-77.49458947343777,-43.76969013913413,27.0,0.37,1.1763302087783811,8.739323339735469,0.3046572804450989,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.41,Combined_25km_jan24_gt1r.csv
-77.25603894140062,-43.95891760820404,27.0,0.21,1.1264210939407349,9.626955207851198,0.3065177202224731,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.83,Combined_25km_jan24_gt1r.csv
-77.03039784774126,-44.13205083624349,24.0,0.15,0.9206212759017944,11.947261809837071,0.2652447521686554,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.61,Combined_25km_jan24_gt1r.csv
-76.81983867138035,-44.28863728736481,24.0,0.33,1.2988879680633545,17.842384055256844,0.395159900188446,processed_ATL10-02_20240110222517_03532201_006_01.h5,1.26,Combined_25km_jan24_gt1r.csv
-76.50404350970456,-44.51526523101791,6.0,0.61,1.6044018268585205,12.43821233510971,0.482744038105011,processed_ATL10-02_20240110222517_03532201_006_01.h5,2.28,Combined_25km_jan24_gt1r.csv
-76.33216046515791,-44.63438733278304,15.0,0.14,0.9977715611457824,11.147468537092209,0.3009237945079803,processed_ATL10-02_20240110222517_03532201_006_01.h5,0.57,Combined_25km_jan24_gt1r.csv
-75.16220098154821,-43.62443117438296,18.0,0.17,0.7362042665481567,0.9187100920826196,0.1207316294312477,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-74.9641458674029,-43.507997277803256,3.0,0.02,,0.0,0.1635780781507492,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.14,Combined_25km_jan24_gt1r.csv
-73.45819512952679,-42.70341817120288,3.0,0.07,,0.0,0.1241680011153221,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.32,Combined_25km_jan24_gt1r.csv
-73.3248527626357,-42.638293675491646,27.0,0.13,0.7724392414093018,0.4951156779295868,0.1319424211978912,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.54,Combined_25km_jan24_gt1r.csv
-73.11209598692054,-42.53599583140396,21.0,0.24,0.9602257013320924,0.799329685313361,0.1426108330488205,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-69.69380135657018,-41.14007085779887,21.0,0.16,0.9268659949302672,4.642637180430548,0.1559685915708542,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-69.53505820358666,-41.08442659012319,15.0,0.2,0.77665114402771,0.1909038424491882,0.1140546947717666,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.79,Combined_25km_jan24_gt1r.csv
-75.16220098154821,-43.62443117438296,18.0,0.17,0.7362042665481567,0.9187100920826196,0.1207316294312477,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.68,Combined_25km_jan24_gt1r.csv
-74.9641458674029,-43.507997277803256,3.0,0.02,,0.0,0.1635780781507492,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.14,Combined_25km_jan24_gt1r.csv
-73.45819512952679,-42.70341817120288,3.0,0.07,,0.0,0.1241680011153221,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.32,Combined_25km_jan24_gt1r.csv
-73.3248527626357,-42.638293675491646,27.0,0.13,0.7724392414093018,0.4951156779295868,0.1319424211978912,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.54,Combined_25km_jan24_gt1r.csv
-73.11209598692054,-42.53599583140396,21.0,0.24,0.9602257013320924,0.799329685313361,0.1426108330488205,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-69.69380135657018,-41.14007085779887,21.0,0.16,0.9268659949302672,4.642637180430548,0.1559685915708542,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-69.53505820358666,-41.08442659012319,15.0,0.2,0.77665114402771,0.1909038424491882,0.1140546947717666,processed_ATL10-02_20240111092520_03602201_006_01.h5,0.79,Combined_25km_jan24_gt1r.csv
-69.40179415421622,-18.630548880824502,6.0,0.08,,0.0,0.0286942776292562,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-69.00537696902254,-18.765332326870745,3.0,0.04,,0.0,0.0252879858016967,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.8724273214892,-18.8096285723792,24.0,0.07,,0.0,0.049458734691143,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.32,Combined_25km_jan24_gt1r.csv
-68.64726271409295,-18.88373595349718,27.0,0.09,,0.0,0.062386579811573,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-68.48091277046512,-18.93776687547152,9.0,0.08,,0.0,0.091371513903141,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-68.19109741464733,-19.03029680250117,18.0,0.1,,0.0,0.0408001951873302,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.43,Combined_25km_jan24_gt1r.csv
-67.9917165768646,-19.092895823756702,24.0,0.08,,0.0,0.0572384893894195,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-67.77076046299022,-19.161245969118816,24.0,0.08,,0.0,0.0479992181062698,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-67.53680687845173,-19.23252517584699,24.0,0.04,,0.0,0.0510330349206924,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-67.3105014521407,-19.300398393954552,27.0,0.09,,0.0,0.0533921979367733,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-69.40179415421622,-18.630548880824502,6.0,0.08,,0.0,0.0286942776292562,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-69.00537696902254,-18.765332326870745,3.0,0.04,,0.0,0.0252879858016967,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.8724273214892,-18.8096285723792,24.0,0.07,,0.0,0.049458734691143,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.32,Combined_25km_jan24_gt1r.csv
-68.64726271409295,-18.88373595349718,27.0,0.09,,0.0,0.062386579811573,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-68.48091277046512,-18.93776687547152,9.0,0.08,,0.0,0.091371513903141,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-68.19109741464733,-19.03029680250117,18.0,0.1,,0.0,0.0408001951873302,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.43,Combined_25km_jan24_gt1r.csv
-67.9917165768646,-19.092895823756702,24.0,0.08,,0.0,0.0572384893894195,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-67.77076046299022,-19.161245969118816,24.0,0.08,,0.0,0.0479992181062698,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-67.53680687845173,-19.23252517584699,24.0,0.04,,0.0,0.0510330349206924,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-67.3105014521407,-19.300398393954552,27.0,0.09,,0.0,0.0533921979367733,processed_ATL10-02_20240111202522_03672201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-77.58071875699943,-37.98515869881791,27.0,0.15,0.9705100158850352,5.703968927264214,0.1946510672569275,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.61,Combined_25km_jan24_gt1r.csv
-77.34246662437029,-38.17647406594808,27.0,0.24,0.9747808873653412,6.585594665052162,0.2256142497062683,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-77.11774039882339,-38.35108866456193,24.0,0.31,1.098984755575657,6.200256652664393,0.2351229190826416,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.19,Combined_25km_jan24_gt1r.csv
-77.00855242138459,-38.4341279950552,3.0,0.69,,0.0,0.1913397461175918,processed_ATL10-02_20240111215940_03682201_006_01.h5,2.57,Combined_25km_jan24_gt1r.csv
-76.16297933268764,-39.03548379967532,12.0,0.22,0.9304498632748922,0.7432665675878525,0.159494400024414,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.86,Combined_25km_jan24_gt1r.csv
-76.00374647269297,-39.14125811025623,24.0,0.3,1.048474669456482,4.126831528265029,0.2228822708129882,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.15,Combined_25km_jan24_gt1r.csv
-75.77812548793402,-39.287664307046086,27.0,0.27,1.0270440578460691,4.429448447707626,0.2222823053598404,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.04,Combined_25km_jan24_gt1r.csv
-75.55244839048201,-39.430183667636285,24.0,0.2,0.9922543934413364,4.913802410010248,0.2372099459171295,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.79,Combined_25km_jan24_gt1r.csv
-75.326677199569,-39.56883017348536,27.0,0.36,1.1508915066719054,0.8568672515037987,0.1914020329713821,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.37,Combined_25km_jan24_gt1r.csv
-75.10085091815779,-39.70388209610549,24.0,0.36,1.178222119808197,2.3894955520518124,0.2173608690500259,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.37,Combined_25km_jan24_gt1r.csv
-74.87497132656463,-39.83535766645628,27.0,0.19,0.9410385191440582,2.8367044714589915,0.1887210309505462,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.75,Combined_25km_jan24_gt1r.csv
-74.74502111910617,-39.90962105613418,3.0,0.05,,0.0,0.1165506169199943,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-74.11889401008891,-40.25189910788414,6.0,0.05,0.7304451167583466,17.306890338659286,0.2657369375228882,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-74.0241331305892,-40.30165497074187,15.0,0.05,1.122642159461975,6.790704727172852,0.1957709193229675,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-73.2070274953681,-40.71058238472275,3.0,0.09,,0.0,0.0174983348697423,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-73.06588983014461,-40.77768648370678,27.0,0.1,0.8457548022270203,9.395863664233024,0.2038982510566711,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.43,Combined_25km_jan24_gt1r.csv
-72.93011661961,-40.84159293764111,6.0,0.12,0.894297331571579,10.474516451358795,0.2792430818080902,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.5,Combined_25km_jan24_gt1r.csv
-77.58071875699943,-37.98515869881791,27.0,0.15,0.9705100158850352,5.703968927264214,0.1946510672569275,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.61,Combined_25km_jan24_gt1r.csv
-77.34246662437029,-38.17647406594808,27.0,0.24,0.9747808873653412,6.585594665052162,0.2256142497062683,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.94,Combined_25km_jan24_gt1r.csv
-77.11774039882339,-38.35108866456193,24.0,0.31,1.098984755575657,6.200256652664393,0.2351229190826416,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.19,Combined_25km_jan24_gt1r.csv
-77.00855242138459,-38.4341279950552,3.0,0.69,,0.0,0.1913397461175918,processed_ATL10-02_20240111215940_03682201_006_01.h5,2.57,Combined_25km_jan24_gt1r.csv
-76.16297933268764,-39.03548379967532,12.0,0.22,0.9304498632748922,0.7432665675878525,0.159494400024414,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.86,Combined_25km_jan24_gt1r.csv
-76.00374647269297,-39.14125811025623,24.0,0.3,1.048474669456482,4.126831528265029,0.2228822708129882,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.15,Combined_25km_jan24_gt1r.csv
-75.77812548793402,-39.287664307046086,27.0,0.27,1.0270440578460691,4.429448447707626,0.2222823053598404,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.04,Combined_25km_jan24_gt1r.csv
-75.55244839048201,-39.430183667636285,24.0,0.2,0.9922543934413364,4.913802410010248,0.2372099459171295,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.79,Combined_25km_jan24_gt1r.csv
-75.326677199569,-39.56883017348536,27.0,0.36,1.1508915066719054,0.8568672515037987,0.1914020329713821,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.37,Combined_25km_jan24_gt1r.csv
-75.10085091815779,-39.70388209610549,24.0,0.36,1.178222119808197,2.3894955520518124,0.2173608690500259,processed_ATL10-02_20240111215940_03682201_006_01.h5,1.37,Combined_25km_jan24_gt1r.csv
-74.87497132656463,-39.83535766645628,27.0,0.19,0.9410385191440582,2.8367044714589915,0.1887210309505462,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.75,Combined_25km_jan24_gt1r.csv
-74.74502111910617,-39.90962105613418,3.0,0.05,,0.0,0.1165506169199943,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-74.11889401008891,-40.25189910788414,6.0,0.05,0.7304451167583466,17.306890338659286,0.2657369375228882,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-74.0241331305892,-40.30165497074187,15.0,0.05,1.122642159461975,6.790704727172852,0.1957709193229675,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-73.2070274953681,-40.71058238472275,3.0,0.09,,0.0,0.0174983348697423,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-73.06588983014461,-40.77768648370678,27.0,0.1,0.8457548022270203,9.395863664233024,0.2038982510566711,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.43,Combined_25km_jan24_gt1r.csv
-72.93011661961,-40.84159293764111,6.0,0.12,0.894297331571579,10.474516451358795,0.2792430818080902,processed_ATL10-02_20240111215940_03682201_006_01.h5,0.5,Combined_25km_jan24_gt1r.csv
-75.06708954534395,-37.85936874406985,27.0,0.16,0.883916437625885,1.320318417209718,0.1236889064311981,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-68.93998595346523,-35.172559472632805,21.0,0.04,,0.0,0.0587274990975856,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.74333251287368,-35.10752996664901,24.0,0.04,0.7020387053489685,0.1607245212653651,0.0617227777838707,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.55627451317832,-35.04647990298544,18.0,0.09,,0.0,0.0727473422884941,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-75.06708954534395,-37.85936874406985,27.0,0.16,0.883916437625885,1.320318417209718,0.1236889064311981,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.65,Combined_25km_jan24_gt1r.csv
-68.93998595346523,-35.172559472632805,21.0,0.04,,0.0,0.0587274990975856,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.74333251287368,-35.10752996664901,24.0,0.04,0.7020387053489685,0.1607245212653651,0.0617227777838707,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.21,Combined_25km_jan24_gt1r.csv
-68.55627451317832,-35.04647990298544,18.0,0.09,,0.0,0.0727473422884941,processed_ATL10-02_20240112085939_03752201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-75.4554229732409,-28.06687081307744,27.0,0.09,0.854198780324724,9.756491902387804,0.2511596977710724,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-75.22963381100158,-28.20400616147148,24.0,0.09,0.8838889683995929,12.79212711378932,0.2558871507644653,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.39,Combined_25km_jan24_gt1r.csv
-75.00378807896726,-28.337487841710917,27.0,0.11,0.9142370025316874,11.269228305253716,0.2669262886047363,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.46,Combined_25km_jan24_gt1r.csv
-74.7778732106033,-28.46759154209118,24.0,0.05,0.7942509278655052,7.083196972962469,0.2118088901042938,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.25,Combined_25km_jan24_gt1r.csv
-74.55191505534292,-28.594304774794693,27.0,0.25,1.022667129834493,7.382833450618717,0.2645354270935058,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.97,Combined_25km_jan24_gt1r.csv
-74.32590225061787,-28.7179597351566,24.0,0.08,0.8507818207144737,8.591684338171035,0.2516805827617645,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-74.09982522466514,-28.83858129943614,27.0,0.39,1.1155902445316317,8.163819619868365,0.247575893998146,processed_ATL10-02_20240113210819_03982201_006_01.h5,1.48,Combined_25km_jan24_gt1r.csv
-73.9673812408482,-28.908035201813817,3.0,0.7,1.315563082695007,0.3989106975495815,0.2330108731985092,processed_ATL10-02_20240113210819_03982201_006_01.h5,2.6,Combined_25km_jan24_gt1r.csv
-73.6523802466713,-29.06888693302389,24.0,0.08,0.975420080125332,19.05968515202403,0.3241774439811706,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.36,Combined_25km_jan24_gt1r.csv
-73.42127670497152,-29.18373990889017,24.0,0.06,0.9274823814630508,15.300727728754282,0.2924427390098572,processed_ATL10-02_20240113210819_03982201_006_01.h5,0.28,Combined_25km_jan24_gt1r.csv
